Customer ID,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
1891-UAWWU,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3096-JRDSO,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2398-YPMUR,Q3,Churned,Yes,1,Other,Poor expertise of online support
1265-XTECC,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4871-JTKJF,Q3,Churned,Yes,1,Attitude,Attitude of service provider
1415-YFWLT,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3500-RMZLT,Q3,Churned,Yes,1,Attitude,Attitude of support person
2642-DTVCO,Q3,Churned,Yes,1,Attitude,Attitude of service provider
1363-TXLSL,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7136-RVDTZ,Q3,Churned,Yes,1,Attitude,Attitude of service provider
6927-WTFIV,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3398-ZOUAA,Q3,Churned,Yes,1,Attitude,Attitude of support person
4844-JJWUY,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4785-QRJHC,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1965-AKTSX,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7248-VZQLC,Q3,Churned,Yes,1,Price,Price too high
0011-IGKFF,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
6496-SLWHQ,Q3,Churned,Yes,1,Attitude,Attitude of support person
9912-GVSEQ,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5383-MMTWC,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
6877-LGWXO,Q3,Churned,Yes,1,Attitude,Attitude of support person
5167-GBFRE,Q3,Churned,Yes,1,Other,Poor expertise of online support
1324-NLTJE,Q3,Churned,Yes,1,Other,Don't know
5567-WSELE,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6646-VRFOL,Q3,Churned,Yes,1,Competitor,Competitor had better devices
9090-SGQXL,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6595-YGXIT,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9835-ZIITK,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5649-TJHOV,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9253-QXKBE,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8775-LHDJH,Q3,Churned,Yes,1,Other,Don't know
3097-NQYSN,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3565-UNOCC,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
9190-MFJLN,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1095-JUDTC,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5385-SUIRI,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6328-ZPBGN,Q3,Churned,Yes,1,Price,Extra data charges
2856-NNASM,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
6769-DYBQN,Q3,Churned,Yes,1,Attitude,Attitude of support person
2446-BEGGB,Q3,Churned,Yes,1,Attitude,Attitude of support person
1496-GGSUK,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3296-SILRA,Q3,Churned,Yes,1,Attitude,Attitude of support person
5180-UCIIQ,Q3,Churned,Yes,1,Other,Moved
1977-STDKI,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5813-UECBU,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4342-HENTK,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1597-LHYNC,Q3,Churned,Yes,1,Price,Price too high
8651-ENBZX,Q3,Churned,Yes,1,Price,Long distance charges
9286-DOJGF,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9661-MHUMO,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8884-ADFVN,Q3,Churned,Yes,1,Other,Don't know
2720-WGKHP,Q3,Churned,Yes,1,Other,Don't know
9776-CLUJA,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3551-HUAZH,Q3,Churned,Yes,1,Price,Price too high
8634-MPHTR,Q3,Churned,Yes,1,Attitude,Attitude of support person
2474-BRUCM,Q3,Churned,Yes,1,Other,Don't know
0616-ATFGB,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7235-NXZCP,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6661-HBGWL,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
9317-WZPGV,Q3,Churned,Yes,1,Price,Extra data charges
3621-CEOVK,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
7632-MNYOY,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9248-OJYKK,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3398-FSHON,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3319-DWOEP,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0818-OCPZO,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1389-CXMLU,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5561-NWEVX,Q3,Churned,Yes,1,Price,Price too high
2272-QAGFO,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3768-NLUBH,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
7359-SSBJK,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
0685-MLYYM,Q3,Churned,Yes,1,Price,Long distance charges
7957-RYHQD,Q3,Churned,Yes,1,Price,Price too high
6230-BSUXY,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
3990-QYKBE,Q3,Churned,Yes,1,Competitor,Competitor had better devices
9274-CNFMO,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3005-NFMTA,Q3,Churned,Yes,1,Price,Price too high
5389-FFVKB,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8444-WRIDW,Q3,Churned,Yes,1,Attitude,Attitude of support person
5868-YWPDW,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
1273-MTETI,Q3,Churned,Yes,1,Other,Don't know
5480-HPRRX,Q3,Churned,Yes,1,Attitude,Attitude of support person
7234-FECYN,Q3,Churned,Yes,1,Attitude,Attitude of support person
1400-MMYXY,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7142-HVGBG,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1564-NTYXF,Q3,Churned,Yes,1,Attitude,Attitude of support person
0886-QGENL,Q3,Churned,Yes,1,Attitude,Attitude of service provider
8739-WWKDU,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8685-WHQPW,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7240-FQLHE,Q3,Churned,Yes,1,Attitude,Attitude of support person
6664-FPDAC,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0786-VSSUD,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6583-QGCSI,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1980-KXVPM,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0723-DRCLG,Q3,Churned,Yes,1,Other,Don't know
6894-LFHLY,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8361-LTMKD,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3841-NFECX,Q3,Stayed,No,0,,
4929-XIHVW,Q3,Joined,No,0,,
3413-BMNZE,Q3,Joined,No,0,,
8012-SOUDQ,Q3,Stayed,No,0,,
6575-SUVOI,Q3,Stayed,No,0,,
4667-QONEA,Q3,Stayed,No,0,,
5067-XJQFU,Q3,Stayed,No,0,,
1891-QRQSA,Q3,Stayed,No,0,,
2673-CXQEU,Q3,Stayed,No,0,,
0191-ZHSKZ,Q3,Stayed,No,0,,
2424-WVHPL,Q3,Joined,No,0,,
5386-THSLQ,Q3,Stayed,No,0,,
2639-UGMAZ,Q3,Stayed,No,0,,
3146-MSEGF,Q3,Stayed,No,0,,
1131-QQZEB,Q3,Stayed,No,0,,
2504-DSHIH,Q3,Stayed,No,0,,
9058-HRZSV,Q3,Stayed,No,0,,
4522-AKYLR,Q3,Stayed,No,0,,
0221-WMXNQ,Q3,Stayed,No,0,,
5046-NUHWD,Q3,Stayed,No,0,,
7529-ZDFXI,Q3,Stayed,No,0,,
3197-ARFOY,Q3,Stayed,No,0,,
4716-HHKQH,Q3,Stayed,No,0,,
3179-GBRWV,Q3,Stayed,No,0,,
4847-TAJYI,Q3,Stayed,No,0,,
6851-WEFYX,Q3,Stayed,No,0,,
3167-SNQPL,Q3,Stayed,No,0,,
2799-ARNLO,Q3,Stayed,No,0,,
5701-YVSVF,Q3,Stayed,No,0,,
5697-GOMBF,Q3,Stayed,No,0,,
2739-CACDQ,Q3,Stayed,No,0,,
6035-BXTTY,Q3,Stayed,No,0,,
0021-IKXGC,Q3,Joined,No,0,,
4654-DLAMQ,Q3,Stayed,No,0,,
4115-NZRKS,Q3,Stayed,No,0,,
3351-NGXYI,Q3,Stayed,No,0,,
8204-YJCLA,Q3,Stayed,No,0,,
9774-NRNAU,Q3,Stayed,No,0,,
0224-RLWWD,Q3,Joined,No,0,,
3951-NJCVI,Q3,Stayed,No,0,,
0177-PXBAT,Q3,Stayed,No,0,,
2519-ERQOJ,Q3,Stayed,No,0,,
0111-KLBQG,Q3,Stayed,No,0,,
1996-DBMUS,Q3,Stayed,No,0,,
2055-SIFSS,Q3,Stayed,No,0,,
2806-MLNTI,Q3,Stayed,No,0,,
5628-RKIFK,Q3,Stayed,No,0,,
5760-WRAHC,Q3,Stayed,No,0,,
1480-BKXGA,Q3,Stayed,No,0,,
9076-AXYIK,Q3,Stayed,No,0,,
4933-IKULF,Q3,Stayed,No,0,,
3780-DDGSE,Q3,Stayed,No,0,,
4612-SSVHJ,Q3,Stayed,No,0,,
5756-OZRIO,Q3,Stayed,No,0,,
4513-CXYIX,Q3,Stayed,No,0,,
4332-MUOEZ,Q3,Stayed,No,0,,
6705-LXORM,Q3,Stayed,No,0,,
4109-CYRBD,Q3,Stayed,No,0,,
8606-CIQUL,Q3,Stayed,No,0,,
0356-OBMAC,Q3,Stayed,No,0,,
1297-VQDRP,Q3,Stayed,No,0,,
4676-MQUEA,Q3,Stayed,No,0,,
7025-WCBNE,Q3,Stayed,No,0,,
6030-REHUX,Q3,Stayed,No,0,,
6522-YRBXD,Q3,Stayed,No,0,,
6689-VRRTK,Q3,Stayed,No,0,,
7134-MJPDY,Q3,Stayed,No,0,,
4881-JVQOD,Q3,Stayed,No,0,,
6797-UCJHZ,Q3,Stayed,No,0,,
2469-DTSGX,Q3,Stayed,No,0,,
4908-XAXAY,Q3,Stayed,No,0,,
3509-GWQGF,Q3,Stayed,No,0,,
3729-OWRVL,Q3,Stayed,No,0,,
7251-LJBQN,Q3,Stayed,No,0,,
2682-KEVRP,Q3,Stayed,No,0,,
9978-HYCIN,Q3,Stayed,No,0,,
8329-UTMVM,Q3,Stayed,No,0,,
6952-OMNWB,Q3,Stayed,No,0,,
6549-YMFAW,Q3,Stayed,No,0,,
1307-TVUFB,Q3,Stayed,No,0,,
7503-MIOGA,Q3,Stayed,No,0,,
2499-AJYUA,Q3,Stayed,No,0,,
6919-ELBGL,Q3,Stayed,No,0,,
3966-HRMZA,Q3,Joined,No,0,,
5671-RQRLP,Q3,Stayed,No,0,,
4785-NKHCX,Q3,Stayed,No,0,,
4250-WAROZ,Q3,Stayed,No,0,,
3523-BRGUW,Q3,Stayed,No,0,,
2123-AGEEN,Q3,Stayed,No,0,,
1258-YMZNM,Q3,Stayed,No,0,,
6259-WJQLC,Q3,Stayed,No,0,,
7508-SMHXL,Q3,Stayed,No,0,,
3956-CJUST,Q3,Stayed,No,0,,
4824-GUCBY,Q3,Stayed,No,0,,
6630-UJZMY,Q3,Stayed,No,0,,
9904-EHEVJ,Q3,Stayed,No,0,,
2826-DXLQO,Q3,Stayed,No,0,,
9489-UTFKA,Q3,Stayed,No,0,,
4849-PYRLQ,Q3,Stayed,No,0,,
2858-EIMXH,Q3,Stayed,No,0,,
6419-ZTTLE,Q3,Stayed,No,0,,
8242-SOQUO,Q3,Stayed,No,0,,
7460-ITWWP,Q3,Stayed,No,0,,
7868-TMWMZ,Q3,Stayed,No,0,,
4829-ZLJTK,Q3,Stayed,No,0,,
8883-GRDWQ,Q3,Stayed,No,0,,
9845-PEEKO,Q3,Stayed,No,0,,
1751-NCDLI,Q3,Stayed,No,0,,
2176-LVPNX,Q3,Stayed,No,0,,
3452-ABWRL,Q3,Stayed,No,0,,
1779-PWPMG,Q3,Stayed,No,0,,
3082-WQRVY,Q3,Stayed,No,0,,
2460-NGXBJ,Q3,Stayed,No,0,,
5268-DSMNQ,Q3,Stayed,No,0,,
6242-MBHPK,Q3,Stayed,No,0,,
4782-OSFXZ,Q3,Stayed,No,0,,
1282-IHQAC,Q3,Stayed,No,0,,
1641-RQDAY,Q3,Stayed,No,0,,
5461-QKNTN,Q3,Stayed,No,0,,
8089-UZWLX,Q3,Stayed,No,0,,
4468-KAZHE,Q3,Stayed,No,0,,
1543-LLLFT,Q3,Stayed,No,0,,
6507-ZJSUR,Q3,Stayed,No,0,,
9220-ZNKJI,Q3,Stayed,No,0,,
0723-VSOBE,Q3,Stayed,No,0,,
1004-NOZNR,Q3,Stayed,No,0,,
1251-STYSZ,Q3,Stayed,No,0,,
9681-KYGYB,Q3,Stayed,No,0,,
7005-CYUIL,Q3,Stayed,No,0,,
2388-LAESQ,Q3,Stayed,No,0,,
3108-PCCGG,Q3,Stayed,No,0,,
6729-GDNGC,Q3,Stayed,No,0,,
4238-HFHSN,Q3,Stayed,No,0,,
2692-BUCFV,Q3,Stayed,No,0,,
5651-WYIPH,Q3,Stayed,No,0,,
8752-GHJFU,Q3,Stayed,No,0,,
6896-SRVYQ,Q3,Stayed,No,0,,
9052-VKDUW,Q3,Stayed,No,0,,
2480-EJWYP,Q3,Stayed,No,0,,
6806-YDEUL,Q3,Stayed,No,0,,
0222-CNVPT,Q3,Stayed,No,0,,
6048-UWKAL,Q3,Stayed,No,0,,
9290-SHCMB,Q3,Stayed,No,0,,
2277-BKJKN,Q3,Stayed,No,0,,
8016-ZMGMO,Q3,Stayed,No,0,,
1728-CXQBE,Q3,Stayed,No,0,,
0481-SUMCB,Q3,Stayed,No,0,,
2811-POVEX,Q3,Stayed,No,0,,
7905-NJMXS,Q3,Stayed,No,0,,
9957-YODKZ,Q3,Stayed,No,0,,
3223-DWFIO,Q3,Stayed,No,0,,
3292-PBZEJ,Q3,Stayed,No,0,,
0993-OSGPT,Q3,Stayed,No,0,,
7108-DGVUU,Q3,Stayed,No,0,,
9906-NHHVC,Q3,Stayed,No,0,,
8152-UOBNY,Q3,Stayed,No,0,,
7351-KYHQH,Q3,Stayed,No,0,,
6374-NTQLP,Q3,Stayed,No,0,,
6267-DCFFZ,Q3,Stayed,No,0,,
2439-LYPMQ,Q3,Stayed,No,0,,
7426-WEIJX,Q3,Stayed,No,0,,
3761-FLYZI,Q3,Stayed,No,0,,
1060-ENTOF,Q3,Stayed,No,0,,
0999-QXNSA,Q3,Stayed,No,0,,
9365-SRSZE,Q3,Stayed,No,0,,
4918-FYJNT,Q3,Stayed,No,0,,
4854-CIDCF,Q3,Joined,No,0,,
3280-MRDOF,Q3,Stayed,No,0,,
6407-UTSLV,Q3,Joined,No,0,,
5935-FCCNB,Q3,Stayed,No,0,,
9705-IOVQQ,Q3,Stayed,No,0,,
1320-REHCS,Q3,Stayed,No,0,,
2057-BOYKM,Q3,Stayed,No,0,,
0134-XWXCE,Q3,Stayed,No,0,,
2307-FYNNL,Q3,Stayed,No,0,,
5605-XNWEN,Q3,Stayed,No,0,,
2519-LBNQL,Q3,Stayed,No,0,,
8623-ULFNQ,Q3,Stayed,No,0,,
7789-HKSBS,Q3,Stayed,No,0,,
2070-XYMFH,Q3,Stayed,No,0,,
5663-QBGIS,Q3,Stayed,No,0,,
3402-XRIUO,Q3,Stayed,No,0,,
8058-DMYRU,Q3,Stayed,No,0,,
3537-RYBHH,Q3,Stayed,No,0,,
0523-VNGTF,Q3,Stayed,No,0,,
7105-MXJLL,Q3,Stayed,No,0,,
7064-FRRSW,Q3,Stayed,No,0,,
1636-NTNCO,Q3,Stayed,No,0,,
3219-JQRSL,Q3,Stayed,No,0,,
1845-CSBRZ,Q3,Stayed,No,0,,
3723-BFBGR,Q3,Stayed,No,0,,
5692-ICXLW,Q3,Stayed,No,0,,
7020-OZKXZ,Q3,Stayed,No,0,,
0308-GIQJT,Q3,Stayed,No,0,,
8775-ERLNB,Q3,Joined,No,0,,
8309-IEYJD,Q3,Joined,No,0,,
7361-YPXFS,Q3,Stayed,No,0,,
6557-BZXLQ,Q3,Stayed,No,0,,
4832-VRBMR,Q3,Stayed,No,0,,
7901-TBKJX,Q3,Stayed,No,0,,
9919-FZDED,Q3,Stayed,No,0,,
7206-PQBBZ,Q3,Stayed,No,0,,
4079-VTGLK,Q3,Stayed,No,0,,
2931-VUVJN,Q3,Stayed,No,0,,
2878-RMWXY,Q3,Stayed,No,0,,
7375-WMVMT,Q3,Stayed,No,0,,
7622-FWGEW,Q3,Stayed,No,0,,
0380-NEAVX,Q3,Stayed,No,0,,
8495-LJDFO,Q3,Stayed,No,0,,
1302-UHBDD,Q3,Stayed,No,0,,
3597-YASZG,Q3,Stayed,No,0,,
3420-ZDBMA,Q3,Stayed,No,0,,
3398-GCPMU,Q3,Stayed,No,0,,
1013-QCWAM,Q3,Stayed,No,0,,
0336-PIKEI,Q3,Stayed,No,0,,
7322-OCWHC,Q3,Stayed,No,0,,
5732-IKGQH,Q3,Stayed,No,0,,
0093-EXYQL,Q3,Stayed,No,0,,
9168-INPSZ,Q3,Stayed,No,0,,
0015-UOCOJ,Q3,Stayed,No,0,,
5334-AFQJB,Q3,Stayed,No,0,,
2754-SDJRD,Q3,Stayed,No,0,,
1465-LNTLJ,Q3,Stayed,No,0,,
4706-DGAHW,Q3,Joined,No,0,,
8552-OBVRU,Q3,Stayed,No,0,,
9776-OJUZI,Q3,Stayed,No,0,,
0869-PAPRP,Q3,Stayed,No,0,,
4238-JSSWH,Q3,Stayed,No,0,,
9121-PHQSR,Q3,Stayed,No,0,,
9796-MVYXX,Q3,Stayed,No,0,,
7268-IGMFD,Q3,Stayed,No,0,,
0013-SMEOE,Q3,Stayed,No,0,,
2573-GYRUU,Q3,Stayed,No,0,,
6486-LHTMA,Q3,Stayed,No,0,,
4083-BFNYK,Q3,Stayed,No,0,,
1089-HDMKP,Q3,Stayed,No,0,,
0141-YEAYS,Q3,Stayed,No,0,,
9603-OAIHC,Q3,Joined,No,0,,
8406-LNMHF,Q3,Stayed,No,0,,
0023-UYUPN,Q3,Stayed,No,0,,
6360-SVNWV,Q3,Stayed,No,0,,
9050-IKDZA,Q3,Joined,No,0,,
1197-BVMVG,Q3,Stayed,No,0,,
5198-EFNBM,Q3,Stayed,No,0,,
7516-GMHUV,Q3,Stayed,No,0,,
6614-YWYSC,Q3,Stayed,No,0,,
8735-SDUFN,Q3,Stayed,No,0,,
7016-NVRIC,Q3,Stayed,No,0,,
9825-YCXWZ,Q3,Stayed,No,0,,
2000-DHJUY,Q3,Stayed,No,0,,
9796-BPKIW,Q3,Stayed,No,0,,
9137-NOQKA,Q3,Joined,No,0,,
7748-UMTRK,Q3,Stayed,No,0,,
6463-MVYRY,Q3,Stayed,No,0,,
4526-ZJJTM,Q3,Stayed,No,0,,
5315-CKEQK,Q3,Stayed,No,0,,
0907-HQNTS,Q3,Stayed,No,0,,
8250-ZNGGW,Q3,Stayed,No,0,,
8166-ORCHU,Q3,Stayed,No,0,,
1855-CFULU,Q3,Stayed,No,0,,
8628-MFKAX,Q3,Stayed,No,0,,
9508-ILZDG,Q3,Stayed,No,0,,
6128-AQBMT,Q3,Stayed,No,0,,
4295-YURET,Q3,Stayed,No,0,,
7693-QPEFS,Q3,Stayed,No,0,,
0924-BJCRC,Q3,Stayed,No,0,,
5533-NHFRF,Q3,Stayed,No,0,,
4360-QRAVE,Q3,Stayed,No,0,,
8433-WPJTV,Q3,Stayed,No,0,,
5387-ASZNZ,Q3,Stayed,No,0,,
2277-DJJDL,Q3,Stayed,No,0,,
6963-EZQEE,Q3,Stayed,No,0,,
2452-KDRRH,Q3,Stayed,No,0,,
5248-RPYWW,Q3,Stayed,No,0,,
7923-IYJWY,Q3,Stayed,No,0,,
1658-TJVOA,Q3,Stayed,No,0,,
0674-DGMAQ,Q3,Stayed,No,0,,
2761-XECQW,Q3,Stayed,No,0,,
8059-UDZFY,Q3,Stayed,No,0,,
7740-BTPUX,Q3,Stayed,No,0,,
8648-PFRMP,Q3,Stayed,No,0,,
8996-ZROXE,Q3,Stayed,No,0,,
2207-QPJED,Q3,Stayed,No,0,,
0516-QREYC,Q3,Stayed,No,0,,
3865-QBWSJ,Q3,Stayed,No,0,,
5857-TYBCJ,Q3,Stayed,No,0,,
4176-RELJR,Q3,Stayed,No,0,,
7924-GJZFI,Q3,Stayed,No,0,,
5897-ZYEKH,Q3,Stayed,No,0,,
5456-ITGIC,Q3,Stayed,No,0,,
8070-AAWZP,Q3,Stayed,No,0,,
6860-YRJZP,Q3,Stayed,No,0,,
9391-DXGGG,Q3,Stayed,No,0,,
9844-FELAJ,Q3,Stayed,No,0,,
8395-ETZKQ,Q3,Stayed,No,0,,
8336-TAVKX,Q3,Stayed,No,0,,
0581-BXBUB,Q3,Stayed,No,0,,
5150-ITWWB,Q3,Joined,No,0,,
9281-OFDMF,Q3,Stayed,No,0,,
7636-OWBPG,Q3,Stayed,No,0,,
0549-CYCQN,Q3,Stayed,No,0,,
0928-JMXNP,Q3,Stayed,No,0,,
3629-ZNKXA,Q3,Stayed,No,0,,
4827-LTQRJ,Q3,Stayed,No,0,,
0136-IFMYD,Q3,Stayed,No,0,,
5144-TVGLP,Q3,Stayed,No,0,,
9659-ZTWSM,Q3,Stayed,No,0,,
2195-VVRJF,Q3,Stayed,No,0,,
1125-SNVCK,Q3,Stayed,No,0,,
2545-EBUPK,Q3,Joined,No,0,,
2172-EJXVF,Q3,Stayed,No,0,,
8659-HDIYE,Q3,Stayed,No,0,,
4680-KUTAJ,Q3,Stayed,No,0,,
2883-ILGWO,Q3,Stayed,No,0,,
1167-OYZJF,Q3,Stayed,No,0,,
4806-DXQCE,Q3,Stayed,No,0,,
5996-NRVXR,Q3,Stayed,No,0,,
0100-DUVFC,Q3,Stayed,No,0,,
5397-TUPSH,Q3,Stayed,No,0,,
6773-LQTVT,Q3,Stayed,No,0,,
9402-ORRAH,Q3,Stayed,No,0,,
4840-ORQXB,Q3,Stayed,No,0,,
3982-DQLUS,Q3,Stayed,No,0,,
3756-VNWDH,Q3,Stayed,No,0,,
2921-XWDJH,Q3,Stayed,No,0,,
9799-CAYJJ,Q3,Joined,No,0,,
6814-ZPWFQ,Q3,Stayed,No,0,,
5019-GQVCR,Q3,Stayed,No,0,,
2880-FPNAE,Q3,Joined,No,0,,
1568-BEKZM,Q3,Stayed,No,0,,
2045-BMBTJ,Q3,Stayed,No,0,,
6741-EGCBI,Q3,Stayed,No,0,,
1730-ZMAME,Q3,Stayed,No,0,,
5913-INRQV,Q3,Stayed,No,0,,
6185-TASNN,Q3,Joined,No,0,,
1925-LFCZZ,Q3,Stayed,No,0,,
8707-RMEZH,Q3,Stayed,No,0,,
9373-WSLOY,Q3,Stayed,No,0,,
9819-FBNSV,Q3,Stayed,No,0,,
9544-PYPSJ,Q3,Stayed,No,0,,
3878-AVSOQ,Q3,Joined,No,0,,
3258-SYSWS,Q3,Stayed,No,0,,
0512-FLFDW,Q3,Stayed,No,0,,
2107-FBPTK,Q3,Stayed,No,0,,
1016-DJTSV,Q3,Stayed,No,0,,
5699-BNCAS,Q3,Stayed,No,0,,
2900-PHPLN,Q3,Stayed,No,0,,
4039-PIMHX,Q3,Stayed,No,0,,
7826-VVKWT,Q3,Stayed,No,0,,
5288-AHOUP,Q3,Stayed,No,0,,
7134-HBPBS,Q3,Stayed,No,0,,
4415-WNGVR,Q3,Stayed,No,0,,
1309-XGFSN,Q3,Stayed,No,0,,
0650-BWOZN,Q3,Stayed,No,0,,
4304-XUMGI,Q3,Stayed,No,0,,
9481-IEBZY,Q3,Stayed,No,0,,
1080-BWSYE,Q3,Stayed,No,0,,
3786-WOVKF,Q3,Stayed,No,0,,
5816-SCGFC,Q3,Stayed,No,0,,
9278-VZKCD,Q3,Stayed,No,0,,
8261-GWDBQ,Q3,Stayed,No,0,,
6173-GOLSU,Q3,Stayed,No,0,,
8720-RQSBJ,Q3,Joined,No,0,,
7225-CBZPL,Q3,Stayed,No,0,,
3692-JHONH,Q3,Stayed,No,0,,
1200-TUZHR,Q3,Stayed,No,0,,
7130-CTCUS,Q3,Stayed,No,0,,
0420-HLGXF,Q3,Stayed,No,0,,
3657-COGMW,Q3,Stayed,No,0,,
4334-HOWRP,Q3,Stayed,No,0,,
4098-NAUKP,Q3,Stayed,No,0,,
3308-JSGML,Q3,Stayed,No,0,,
6199-IWKGC,Q3,Stayed,No,0,,
2675-DHUTR,Q3,Stayed,No,0,,
7446-YPODE,Q3,Stayed,No,0,,
9522-BNTHX,Q3,Stayed,No,0,,
0531-ZZJWQ,Q3,Stayed,No,0,,
2688-BHGOG,Q3,Stayed,No,0,,
0916-QOFDP,Q3,Stayed,No,0,,
8910-LEDAG,Q3,Stayed,No,0,,
3452-GWUIN,Q3,Stayed,No,0,,
7278-CKDNC,Q3,Stayed,No,0,,
8450-UYIBU,Q3,Stayed,No,0,,
3836-FZSDJ,Q3,Stayed,No,0,,
0187-QSXOE,Q3,Stayed,No,0,,
7733-UDMTP,Q3,Stayed,No,0,,
6904-JLBGY,Q3,Stayed,No,0,,
6917-YACBP,Q3,Stayed,No,0,,
4223-WOZCM,Q3,Joined,No,0,,
5917-RYRMG,Q3,Stayed,No,0,,
8224-DWCKX,Q3,Stayed,No,0,,
1768-HNVGJ,Q3,Stayed,No,0,,
4395-PZMSN,Q3,Stayed,No,0,,
5446-DKWYW,Q3,Stayed,No,0,,
8107-KNCIM,Q3,Stayed,No,0,,
5451-YHYPW,Q3,Stayed,No,0,,
7629-WFGLW,Q3,Stayed,No,0,,
8818-DOPVL,Q3,Stayed,No,0,,
7044-YAACC,Q3,Stayed,No,0,,
8189-XRIKE,Q3,Stayed,No,0,,
3740-RLMVT,Q3,Stayed,No,0,,
2186-QZEYA,Q3,Stayed,No,0,,
5599-HVLTW,Q3,Stayed,No,0,,
9208-OLGAQ,Q3,Stayed,No,0,,
3244-CQPHU,Q3,Stayed,No,0,,
2674-MLXMN,Q3,Stayed,No,0,,
9708-HPXWZ,Q3,Stayed,No,0,,
5792-JALQC,Q3,Stayed,No,0,,
2675-OTVVJ,Q3,Stayed,No,0,,
0537-QYZZN,Q3,Stayed,No,0,,
3340-QBBFM,Q3,Stayed,No,0,,
2277-VWCNI,Q3,Stayed,No,0,,
7576-JMYWV,Q3,Stayed,No,0,,
5227-JSCFE,Q3,Stayed,No,0,,
1608-GMEWB,Q3,Stayed,No,0,,
2665-NPTGL,Q3,Stayed,No,0,,
0442-ZXKVS,Q3,Stayed,No,0,,
0575-CUQOV,Q3,Stayed,No,0,,
5329-KRDTM,Q3,Stayed,No,0,,
0707-HOVVN,Q3,Stayed,No,0,,
9518-XXBXE,Q3,Stayed,No,0,,
0423-UDIJQ,Q3,Stayed,No,0,,
9029-FEGVJ,Q3,Stayed,No,0,,
8999-XXGNS,Q3,Stayed,No,0,,
0471-ARVMX,Q3,Stayed,No,0,,
7524-VRLPL,Q3,Stayed,No,0,,
4884-TVUQF,Q3,Stayed,No,0,,
8065-BVEPF,Q3,Stayed,No,0,,
6350-XFYGW,Q3,Stayed,No,0,,
8755-IWJHN,Q3,Stayed,No,0,,
4480-QQRHC,Q3,Stayed,No,0,,
0929-PECLO,Q3,Stayed,No,0,,
9470-YFUYI,Q3,Stayed,No,0,,
