Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
3729-OWRVL,M,80,No,Yes,No,No,0
7251-LJBQN,F,74,No,Yes,No,No,0
2682-KEVRP,F,65,No,Yes,No,No,0
9978-HYCIN,M,72,No,Yes,Yes,Yes,1
8329-UTMVM,M,76,No,Yes,No,No,0
6952-OMNWB,M,75,No,Yes,Yes,No,0
6549-YMFAW,M,70,No,Yes,Yes,No,0
1307-TVUFB,M,66,No,Yes,No,No,0
7503-MIOGA,F,68,No,Yes,Yes,No,0
2499-AJYUA,F,69,No,Yes,Yes,No,0
6919-ELBGL,M,75,No,Yes,Yes,No,0
3966-HRMZA,F,74,No,Yes,No,No,0
5671-RQRLP,F,72,No,Yes,Yes,No,0
4785-NKHCX,M,65,No,Yes,No,No,0
4250-WAROZ,M,70,No,Yes,Yes,Yes,3
3523-BRGUW,M,65,No,Yes,No,No,0
2123-AGEEN,F,66,No,Yes,No,No,0
1258-YMZNM,F,70,No,Yes,No,No,0
6259-WJQLC,M,77,No,Yes,No,No,0
7508-SMHXL,F,72,No,Yes,No,No,0
3956-CJUST,F,67,No,Yes,No,No,0
4824-GUCBY,F,77,No,Yes,No,No,0
6630-UJZMY,F,73,No,Yes,Yes,No,0
9904-EHEVJ,F,66,No,Yes,Yes,Yes,1
2826-DXLQO,M,80,No,Yes,Yes,No,0
9489-UTFKA,M,76,No,Yes,Yes,No,0
4849-PYRLQ,F,80,No,Yes,No,No,0
2858-EIMXH,F,69,No,Yes,Yes,No,0
6419-ZTTLE,M,69,No,Yes,Yes,No,0
8242-SOQUO,F,73,No,Yes,No,No,0
7460-ITWWP,F,67,No,Yes,Yes,No,0
7868-TMWMZ,F,69,No,Yes,Yes,No,0
4829-ZLJTK,F,80,No,Yes,Yes,No,0
8883-GRDWQ,M,68,No,Yes,No,No,0
9845-PEEKO,F,71,No,Yes,No,No,0
1751-NCDLI,M,74,No,Yes,Yes,No,0
2176-LVPNX,F,69,No,Yes,No,No,0
3452-ABWRL,M,70,No,Yes,No,No,0
1779-PWPMG,F,73,No,Yes,Yes,No,0
3082-WQRVY,M,73,No,Yes,Yes,No,0
2460-NGXBJ,M,65,No,Yes,Yes,Yes,1
5268-DSMNQ,F,65,No,Yes,Yes,No,0
6242-MBHPK,F,67,No,Yes,Yes,No,0
4782-OSFXZ,F,72,No,Yes,Yes,No,0
1282-IHQAC,M,68,No,Yes,No,No,0
1641-RQDAY,F,77,No,Yes,Yes,Yes,2
5461-QKNTN,M,71,No,Yes,Yes,No,0
8089-UZWLX,F,75,No,Yes,No,No,0
4468-KAZHE,F,70,No,Yes,Yes,No,0
1543-LLLFT,M,77,No,Yes,Yes,No,0
6507-ZJSUR,M,76,No,Yes,Yes,No,0
9220-ZNKJI,F,67,No,Yes,Yes,No,0
0723-VSOBE,F,67,No,Yes,No,No,0
1004-NOZNR,M,71,No,Yes,No,Yes,2
1251-STYSZ,F,66,No,Yes,No,No,0
9681-KYGYB,M,75,No,Yes,Yes,No,0
7005-CYUIL,F,78,No,Yes,Yes,No,0
3108-PCCGG,M,75,No,Yes,Yes,No,0
6729-GDNGC,F,71,No,Yes,No,No,0
4238-HFHSN,M,66,No,Yes,Yes,No,0
2692-BUCFV,M,79,No,Yes,No,No,0
5651-WYIPH,F,69,No,Yes,No,No,0
8752-GHJFU,M,70,No,Yes,Yes,No,0
6896-SRVYQ,M,69,No,Yes,No,No,0
9052-VKDUW,F,68,No,Yes,Yes,No,0
2480-EJWYP,F,66,No,Yes,Yes,No,0
6806-YDEUL,F,67,No,Yes,No,No,0
6048-UWKAL,F,73,No,Yes,Yes,No,0
9290-SHCMB,F,74,No,Yes,No,No,0
2277-BKJKN,F,70,No,Yes,Yes,No,0
8016-ZMGMO,F,73,No,Yes,Yes,No,0
1728-CXQBE,M,79,No,Yes,Yes,No,0
0481-SUMCB,F,74,No,Yes,No,No,0
2811-POVEX,F,74,No,Yes,Yes,Yes,3
7905-NJMXS,M,68,No,Yes,Yes,No,0
9957-YODKZ,M,75,No,Yes,Yes,No,0
3223-DWFIO,M,77,No,Yes,No,No,0
3292-PBZEJ,M,75,No,Yes,No,No,0
0993-OSGPT,F,78,No,Yes,Yes,No,0
7108-DGVUU,F,73,No,Yes,Yes,No,0
9906-NHHVC,F,75,No,Yes,No,No,0
8152-UOBNY,F,66,No,Yes,No,No,0
7351-KYHQH,F,67,No,Yes,No,No,0
6374-NTQLP,M,67,No,Yes,Yes,Yes,2
6267-DCFFZ,F,68,No,Yes,Yes,No,0
2439-LYPMQ,M,79,No,Yes,Yes,No,0
7426-WEIJX,M,71,No,Yes,Yes,Yes,1
3761-FLYZI,F,69,No,Yes,Yes,No,0
1060-ENTOF,F,70,No,Yes,Yes,No,0
0999-QXNSA,M,72,No,Yes,No,Yes,1
9365-SRSZE,M,71,No,Yes,Yes,No,0
4918-FYJNT,F,68,No,Yes,Yes,No,0
4854-CIDCF,F,74,No,Yes,No,No,0
3280-MRDOF,M,69,No,Yes,No,No,0
6407-UTSLV,F,76,No,Yes,No,No,0
5935-FCCNB,F,79,No,Yes,No,No,0
9705-IOVQQ,M,80,No,Yes,Yes,Yes,2
1320-REHCS,M,75,No,Yes,No,No,0
2057-BOYKM,F,70,No,Yes,Yes,No,0
0134-XWXCE,F,76,No,Yes,No,No,0
2307-FYNNL,M,67,No,Yes,No,No,0
5605-XNWEN,M,77,No,Yes,Yes,No,0
2519-LBNQL,M,80,No,Yes,Yes,No,0
8623-ULFNQ,F,79,No,Yes,No,No,0
7789-HKSBS,F,79,No,Yes,Yes,No,0
2070-XYMFH,F,66,No,Yes,No,No,0
5663-QBGIS,M,65,No,Yes,Yes,No,0
3402-XRIUO,F,73,No,Yes,Yes,No,0
8058-DMYRU,M,69,No,Yes,No,No,0
3537-RYBHH,F,78,No,Yes,Yes,No,0
0523-VNGTF,F,78,No,Yes,No,No,0
7105-MXJLL,F,76,No,Yes,Yes,No,0
7064-FRRSW,M,71,No,Yes,No,No,0
1636-NTNCO,M,72,No,Yes,No,No,0
3219-JQRSL,F,70,No,Yes,Yes,No,0
1845-CSBRZ,F,71,No,Yes,Yes,Yes,1
3723-BFBGR,M,74,No,Yes,No,No,0
5692-ICXLW,M,75,No,Yes,No,No,0
7020-OZKXZ,F,65,No,Yes,No,No,0
0308-GIQJT,M,80,No,Yes,No,No,0
8775-ERLNB,M,76,No,Yes,Yes,No,0
8309-IEYJD,F,73,No,Yes,No,No,0
7361-YPXFS,F,67,No,Yes,No,No,0
6557-BZXLQ,M,66,No,Yes,No,No,0
4832-VRBMR,M,65,No,Yes,Yes,No,0
7901-TBKJX,M,76,No,Yes,No,No,0
9919-FZDED,M,79,No,Yes,Yes,No,0
7206-PQBBZ,M,76,No,Yes,Yes,No,0
4079-VTGLK,M,77,No,Yes,Yes,No,0
2931-VUVJN,F,71,No,Yes,Yes,No,0
2878-RMWXY,M,75,No,Yes,Yes,No,0
7375-WMVMT,M,75,No,Yes,Yes,No,0
7622-FWGEW,M,71,No,Yes,Yes,No,0
0380-NEAVX,M,72,No,Yes,No,No,0
8495-LJDFO,F,76,No,Yes,No,No,0
1302-UHBDD,M,70,No,Yes,No,No,0
3597-YASZG,F,73,No,Yes,Yes,No,0
3420-ZDBMA,M,78,No,Yes,No,No,0
3398-GCPMU,F,74,No,Yes,Yes,No,0
1013-QCWAM,F,73,No,Yes,Yes,No,0
0336-PIKEI,M,69,No,Yes,Yes,No,0
7322-OCWHC,M,73,No,Yes,Yes,No,0
5732-IKGQH,M,79,No,Yes,Yes,No,0
0093-EXYQL,F,72,No,Yes,No,No,0
9168-INPSZ,F,75,No,Yes,Yes,No,0
0015-UOCOJ,F,68,No,Yes,No,No,0
5334-AFQJB,M,66,No,Yes,No,No,0
2754-SDJRD,F,74,No,Yes,No,No,0
1465-LNTLJ,M,78,No,Yes,Yes,No,0
4706-DGAHW,M,73,No,Yes,No,No,0
8552-OBVRU,F,79,No,Yes,Yes,Yes,3
9776-OJUZI,F,69,No,Yes,No,No,0
0869-PAPRP,F,68,No,Yes,Yes,No,0
4238-JSSWH,F,70,No,Yes,Yes,No,0
9121-PHQSR,M,69,No,Yes,Yes,No,0
9796-MVYXX,F,75,No,Yes,No,No,0
7268-IGMFD,M,75,No,Yes,No,No,0
0013-SMEOE,F,67,No,Yes,Yes,No,0
2573-GYRUU,M,65,No,Yes,Yes,No,0
6486-LHTMA,F,67,No,Yes,Yes,No,0
4083-BFNYK,F,74,No,Yes,Yes,No,0
1089-HDMKP,M,72,No,Yes,No,Yes,1
0141-YEAYS,F,77,No,Yes,No,No,0
9603-OAIHC,M,72,No,Yes,No,No,0
8406-LNMHF,M,75,No,Yes,Yes,No,0
0023-UYUPN,F,79,No,Yes,Yes,No,0
6360-SVNWV,F,72,No,Yes,No,No,0
9050-IKDZA,F,66,No,Yes,No,No,0
1197-BVMVG,F,65,No,Yes,No,No,0
5198-EFNBM,M,66,No,Yes,Yes,No,0
7516-GMHUV,M,77,No,Yes,Yes,No,0
6614-YWYSC,M,68,No,Yes,Yes,No,0
8735-SDUFN,F,65,No,Yes,Yes,No,0
7016-NVRIC,M,73,No,Yes,Yes,No,0
9825-YCXWZ,F,69,No,Yes,No,No,0
2000-DHJUY,F,67,No,Yes,Yes,No,0
9796-BPKIW,M,67,No,Yes,No,No,0
9137-NOQKA,M,80,No,Yes,No,No,0
7748-UMTRK,F,80,No,Yes,No,Yes,1
6463-MVYRY,F,67,No,Yes,No,No,0
4526-ZJJTM,F,72,No,Yes,Yes,No,0
5315-CKEQK,M,73,No,Yes,Yes,Yes,2
0907-HQNTS,F,74,No,Yes,Yes,No,0
8250-ZNGGW,F,79,No,Yes,No,No,0
8166-ORCHU,M,73,No,Yes,Yes,No,0
1855-CFULU,F,65,No,Yes,No,No,0
8628-MFKAX,F,79,No,Yes,Yes,No,0
9508-ILZDG,F,79,No,Yes,No,No,0
6128-AQBMT,M,65,No,Yes,Yes,No,0
4295-YURET,F,78,No,Yes,Yes,Yes,1
7693-QPEFS,M,75,No,Yes,No,No,0
0924-BJCRC,F,70,No,Yes,Yes,No,0
5533-NHFRF,M,75,No,Yes,No,No,0
4360-QRAVE,M,75,No,Yes,No,No,0
8433-WPJTV,F,76,No,Yes,Yes,Yes,3
5387-ASZNZ,F,72,No,Yes,No,No,0
2277-DJJDL,M,69,No,Yes,Yes,No,0
6963-EZQEE,M,69,No,Yes,Yes,No,0
2452-KDRRH,M,76,No,Yes,No,No,0
5248-RPYWW,F,78,No,Yes,Yes,Yes,1
7923-IYJWY,M,68,No,Yes,No,No,0
1658-TJVOA,F,65,No,Yes,No,No,0
0674-DGMAQ,M,78,No,Yes,Yes,No,0
2761-XECQW,M,67,No,Yes,Yes,No,0
8059-UDZFY,F,73,No,Yes,No,Yes,2
7740-BTPUX,M,72,No,Yes,Yes,No,0
8648-PFRMP,F,71,No,Yes,No,No,0
8996-ZROXE,M,78,No,Yes,No,No,0
2207-QPJED,F,66,No,Yes,Yes,No,0
0516-QREYC,F,78,No,Yes,No,No,0
3865-QBWSJ,M,76,No,Yes,No,Yes,2
5857-TYBCJ,M,72,No,Yes,Yes,No,0
4176-RELJR,M,73,No,Yes,No,No,0
7924-GJZFI,F,75,No,Yes,Yes,No,0
5897-ZYEKH,F,74,No,Yes,Yes,No,0
5456-ITGIC,M,76,No,Yes,Yes,No,0
8070-AAWZP,M,68,No,Yes,Yes,No,0
6860-YRJZP,M,66,No,Yes,No,No,0
9391-DXGGG,F,70,No,Yes,No,No,0
9844-FELAJ,F,65,No,Yes,Yes,Yes,2
8395-ETZKQ,M,73,No,Yes,Yes,Yes,1
8336-TAVKX,F,68,No,Yes,Yes,No,0
0581-BXBUB,F,76,No,Yes,No,No,0
5150-ITWWB,M,65,No,Yes,No,No,0
9281-OFDMF,M,76,No,Yes,No,No,0
7636-OWBPG,M,79,No,Yes,No,No,0
0549-CYCQN,M,69,No,Yes,No,No,0
0928-JMXNP,M,78,No,Yes,Yes,No,0
3629-ZNKXA,M,77,No,Yes,No,No,0
4827-LTQRJ,F,70,No,Yes,Yes,Yes,2
0136-IFMYD,M,71,No,Yes,Yes,No,0
5144-TVGLP,M,68,No,Yes,No,No,0
9659-ZTWSM,M,71,No,Yes,Yes,No,0
2195-VVRJF,M,74,No,Yes,Yes,No,0
1125-SNVCK,F,78,No,Yes,No,No,0
2545-EBUPK,F,70,No,Yes,No,No,0
2172-EJXVF,F,65,No,Yes,No,No,0
8659-HDIYE,F,68,No,Yes,No,No,0
4680-KUTAJ,F,73,No,Yes,No,No,0
2883-ILGWO,M,68,No,Yes,No,No,0
1167-OYZJF,F,65,No,Yes,Yes,No,0
4806-DXQCE,F,77,No,Yes,Yes,No,0
5996-NRVXR,M,68,No,Yes,Yes,No,0
0100-DUVFC,M,66,No,Yes,Yes,No,0
5397-TUPSH,M,76,No,Yes,Yes,No,0
6773-LQTVT,F,67,No,Yes,Yes,Yes,1
9402-ORRAH,F,80,No,Yes,No,No,0
4840-ORQXB,F,67,No,Yes,No,No,0
3982-DQLUS,M,78,No,Yes,Yes,Yes,1
3756-VNWDH,M,66,No,Yes,Yes,No,0
2921-XWDJH,F,76,No,Yes,Yes,No,0
9799-CAYJJ,F,79,No,Yes,Yes,No,0
6814-ZPWFQ,M,67,No,Yes,No,No,0
5019-GQVCR,M,74,No,Yes,No,No,0
2880-FPNAE,M,69,No,Yes,Yes,No,0
1568-BEKZM,M,65,No,Yes,Yes,No,0
2045-BMBTJ,F,80,No,Yes,No,No,0
6741-EGCBI,M,69,No,Yes,No,No,0
1730-ZMAME,F,74,No,Yes,No,No,0
5913-INRQV,M,71,No,Yes,Yes,No,0
6185-TASNN,M,71,No,Yes,No,No,0
1925-LFCZZ,M,71,No,Yes,No,No,0
8707-RMEZH,F,67,No,Yes,Yes,No,0
9373-WSLOY,M,80,No,Yes,Yes,No,0
9819-FBNSV,M,75,No,Yes,Yes,No,0
9544-PYPSJ,F,67,No,Yes,Yes,Yes,2
3878-AVSOQ,F,68,No,Yes,No,No,0
3258-SYSWS,M,75,No,Yes,No,No,0
0512-FLFDW,F,74,No,Yes,Yes,No,0
2107-FBPTK,F,80,No,Yes,No,No,0
1016-DJTSV,M,66,No,Yes,No,No,0
5699-BNCAS,M,79,No,Yes,No,No,0
2900-PHPLN,F,73,No,Yes,Yes,No,0
4039-PIMHX,M,74,No,Yes,Yes,No,0
7826-VVKWT,F,69,No,Yes,Yes,Yes,1
5288-AHOUP,M,71,No,Yes,No,No,0
7134-HBPBS,F,65,No,Yes,No,No,0
4415-WNGVR,F,73,No,Yes,Yes,No,0
1309-XGFSN,M,72,No,Yes,Yes,Yes,1
0650-BWOZN,F,71,No,Yes,No,No,0
4304-XUMGI,M,74,No,Yes,Yes,Yes,2
9481-IEBZY,M,69,No,Yes,Yes,No,0
1080-BWSYE,M,76,No,Yes,Yes,No,0
3786-WOVKF,F,69,No,Yes,Yes,No,0
5816-SCGFC,F,73,No,Yes,No,No,0
9278-VZKCD,F,67,No,Yes,Yes,No,0
8261-GWDBQ,F,70,No,Yes,Yes,No,0
6173-GOLSU,M,79,No,Yes,Yes,No,0
8720-RQSBJ,M,69,No,Yes,No,No,0
7225-CBZPL,M,79,No,Yes,Yes,No,0
3692-JHONH,F,70,No,Yes,Yes,No,0
1200-TUZHR,F,70,No,Yes,No,No,0
7130-CTCUS,M,79,No,Yes,Yes,No,0
0420-HLGXF,F,72,No,Yes,No,No,0
3657-COGMW,F,76,No,Yes,No,No,0
4334-HOWRP,M,70,No,Yes,Yes,No,0
4098-NAUKP,M,70,No,Yes,Yes,Yes,1
3308-JSGML,M,77,No,Yes,Yes,No,0
6199-IWKGC,F,71,No,Yes,Yes,No,0
2675-DHUTR,M,80,No,Yes,Yes,No,0
7446-YPODE,M,75,No,Yes,No,No,0
9522-BNTHX,F,72,No,Yes,No,No,0
0531-ZZJWQ,M,68,No,Yes,Yes,No,0
2688-BHGOG,M,73,No,Yes,No,No,0
0916-QOFDP,F,79,No,Yes,Yes,Yes,1
8910-LEDAG,M,72,No,Yes,Yes,No,0
3452-GWUIN,F,78,No,Yes,Yes,No,0
7278-CKDNC,M,76,No,Yes,No,No,0
8450-UYIBU,F,77,No,Yes,No,No,0
3836-FZSDJ,M,69,No,Yes,Yes,No,0
0187-QSXOE,M,71,No,Yes,Yes,No,0
7733-UDMTP,F,65,No,Yes,No,No,0
6904-JLBGY,F,78,No,Yes,No,No,0
6917-YACBP,F,80,No,Yes,No,No,0
4223-WOZCM,M,71,No,Yes,No,No,0
5917-RYRMG,M,79,No,Yes,No,No,0
8224-DWCKX,M,78,No,Yes,No,No,0
1768-HNVGJ,F,80,No,Yes,No,No,0
4395-PZMSN,M,67,No,Yes,No,No,0
5446-DKWYW,F,74,No,Yes,Yes,Yes,1
8107-KNCIM,M,73,No,Yes,Yes,No,0
5451-YHYPW,F,75,No,Yes,Yes,No,0
7629-WFGLW,F,80,No,Yes,Yes,No,0
8818-DOPVL,F,65,No,Yes,No,No,0
7044-YAACC,M,70,No,Yes,Yes,No,0
8189-XRIKE,F,80,No,Yes,No,No,0
3740-RLMVT,M,79,No,Yes,Yes,No,0
2186-QZEYA,F,68,No,Yes,No,No,0
5599-HVLTW,F,73,No,Yes,No,No,0
9208-OLGAQ,F,70,No,Yes,No,No,0
3244-CQPHU,F,77,No,Yes,No,No,0
2674-MLXMN,F,73,No,Yes,No,No,0
9708-HPXWZ,M,74,No,Yes,No,No,0
5792-JALQC,F,78,No,Yes,No,No,0
2675-OTVVJ,M,76,No,Yes,Yes,No,0
0537-QYZZN,M,66,No,Yes,Yes,Yes,2
3340-QBBFM,M,65,No,Yes,Yes,No,0
2277-VWCNI,F,65,No,Yes,No,No,0
7576-JMYWV,F,76,No,Yes,Yes,Yes,1
5227-JSCFE,M,74,No,Yes,Yes,No,0
1608-GMEWB,M,76,No,Yes,No,No,0
2665-NPTGL,F,79,No,Yes,Yes,No,0
0442-ZXKVS,F,79,No,Yes,Yes,No,0
0575-CUQOV,M,76,No,Yes,Yes,No,0
5329-KRDTM,M,73,No,Yes,Yes,No,0
0707-HOVVN,F,79,No,Yes,No,No,0
9518-XXBXE,M,80,No,Yes,Yes,No,0
0423-UDIJQ,M,74,No,Yes,No,No,0
9029-FEGVJ,F,68,No,Yes,Yes,No,0
8999-XXGNS,F,70,No,Yes,Yes,No,0
0471-ARVMX,F,70,No,Yes,Yes,No,0
7524-VRLPL,M,71,No,Yes,No,No,0
4884-TVUQF,F,80,No,Yes,No,No,0
8065-BVEPF,M,80,No,Yes,No,No,0
6350-XFYGW,M,80,No,Yes,No,No,0
8755-IWJHN,M,73,No,Yes,Yes,No,0
4480-QQRHC,F,72,No,Yes,No,No,0
0929-PECLO,F,74,No,Yes,No,No,0
9470-YFUYI,M,69,No,Yes,Yes,No,0
7402-EYFXX,M,65,No,Yes,No,No,0
1986-PHGZF,M,73,No,Yes,No,No,0
8024-XNAFQ,F,66,No,Yes,No,No,0
2988-GBIVW,F,68,No,Yes,Yes,No,0
5956-YHHRX,M,75,No,Yes,No,No,0
6008-NAIXK,M,72,No,Yes,No,No,0
4007-NHVHI,F,69,No,Yes,No,No,0
8979-CAMGB,M,67,No,Yes,No,No,0
7813-ZGGAW,M,68,No,Yes,No,No,0
6583-KQJLK,F,66,No,Yes,Yes,No,0
6139-ZZRBQ,M,79,No,Yes,No,No,0
7594-LZNWR,M,67,No,Yes,No,No,0
3996-ZNWYK,M,77,No,Yes,Yes,Yes,1
8760-ZRHKE,F,80,No,Yes,Yes,Yes,1
5216-WASFJ,F,68,No,Yes,Yes,No,0
4948-WBBKL,F,80,No,Yes,No,No,0
8348-JLBUG,M,77,No,Yes,Yes,No,0
3339-EAQNV,M,75,No,Yes,Yes,No,0
5730-RIITO,F,73,No,Yes,No,No,0
7515-LODFU,M,67,No,Yes,No,No,0
8041-TMEID,M,73,No,Yes,Yes,No,0
6941-KXRRV,F,65,No,Yes,Yes,No,0
4501-UYKBC,F,65,No,Yes,No,No,0
5304-EFJLP,M,72,No,Yes,Yes,No,0
8875-AKBYH,M,78,No,Yes,No,No,0
0533-UCAAU,M,72,No,Yes,Yes,No,0
1394-SUIUH,F,70,No,Yes,Yes,No,0
8565-WUXZU,M,77,No,Yes,Yes,No,0
2055-BFOCC,M,65,No,Yes,Yes,No,0
4584-LBNMK,M,79,No,Yes,Yes,No,0
3898-GUYTS,F,71,No,Yes,No,No,0
3703-KBKZP,M,70,No,Yes,No,No,0
5117-IFGPS,M,73,No,Yes,Yes,No,0
2197-OMWGI,F,65,No,Yes,Yes,Yes,1
7852-LECYP,M,79,No,Yes,Yes,No,0
8595-SIZNC,F,69,No,Yes,Yes,No,0
8920-NAVAY,M,66,No,Yes,No,No,0
9699-UBQFS,F,76,No,Yes,Yes,No,0
1261-FWTTE,M,78,No,Yes,No,No,0
3528-HFRIQ,M,73,No,Yes,Yes,No,0
3320-VEOYC,M,65,No,Yes,No,No,0
9758-MFWGD,F,75,No,Yes,Yes,Yes,2
1360-JYXKQ,F,68,No,Yes,Yes,No,0
6925-BAYGL,F,79,No,Yes,Yes,No,0
4135-FRWKJ,F,66,No,Yes,Yes,Yes,1
6551-ZCOTS,M,73,No,Yes,No,No,0
5995-SNNEW,M,80,No,Yes,Yes,No,0
5371-VYLSX,F,65,No,Yes,No,No,0
4128-ETESU,F,73,No,Yes,Yes,No,0
3295-YVUSR,M,73,No,Yes,No,No,0
8016-NCFVO,M,70,No,Yes,No,No,0
4119-ZYPZY,M,67,No,Yes,No,No,0
1078-TDCRN,F,75,No,Yes,Yes,No,0
2080-CAZNM,F,78,No,Yes,No,No,0
1028-FFNJK,M,79,No,Yes,Yes,No,0
0786-IVLAW,F,72,No,Yes,No,No,0
4282-ACRXS,M,69,No,Yes,Yes,No,0
7668-XCFYV,F,77,No,Yes,Yes,No,0
5336-UFNZP,F,65,No,Yes,Yes,Yes,3
9233-PSYHO,F,68,No,Yes,No,No,0
8777-MBMTS,F,65,No,Yes,Yes,No,0
2615-YVMYX,M,68,No,Yes,Yes,No,0
2851-STERV,M,79,No,Yes,No,No,0
5419-JKZNQ,M,65,No,Yes,Yes,No,0
1409-PHXTF,M,77,No,Yes,Yes,No,0
9591-YVTEB,M,77,No,Yes,No,No,0
9309-BZGNT,M,69,No,Yes,Yes,No,0
8075-GXIUB,M,79,No,Yes,Yes,No,0
6723-WSNTY,F,73,No,Yes,Yes,No,0
2144-BFDSO,F,70,No,Yes,Yes,No,0
5647-FXOTP,F,71,No,Yes,Yes,No,0
6078-VESFR,M,78,No,Yes,Yes,No,0
9866-OCCKE,F,73,No,Yes,Yes,No,0
2786-GCDPI,F,75,No,Yes,No,No,0
3733-UOCWF,M,78,No,Yes,Yes,No,0
8490-BXHEO,M,67,No,Yes,No,No,0
7173-TETGO,F,66,No,Yes,Yes,No,0
6435-VWCCY,M,71,No,Yes,Yes,No,0
6726-NNFWD,F,74,No,Yes,Yes,No,0
7856-GANIL,M,71,No,Yes,Yes,No,0
0248-PGHBZ,F,69,No,Yes,No,No,0
7472-EQOAV,M,76,No,Yes,Yes,Yes,2
5985-BEHZK,F,78,No,Yes,Yes,No,0
9279-CJEOJ,F,77,No,Yes,No,No,0
8029-XYPWT,M,72,No,Yes,Yes,No,0
6646-JPPHA,F,76,No,Yes,No,No,0
7658-UYUQS,M,71,No,Yes,Yes,No,0
8746-BFOAJ,M,79,No,Yes,No,No,0
8023-QHAIO,F,72,No,Yes,Yes,No,0
8133-ANHHJ,F,77,No,Yes,No,No,0
1707-HABPF,F,65,No,Yes,No,No,0
6847-KJLTS,F,72,No,Yes,Yes,No,0
4619-EVPHY,F,65,No,Yes,Yes,No,0
4462-CYWMH,M,65,No,Yes,Yes,No,0
9334-GWGOW,M,68,No,Yes,Yes,No,0
4291-HYEBC,F,76,No,Yes,Yes,Yes,3
1576-PFZIW,M,70,No,Yes,Yes,No,0
0147-ESWWR,F,73,No,Yes,Yes,No,0
1217-VASWC,M,77,No,Yes,Yes,No,0
2522-WLNSF,F,74,No,Yes,Yes,No,0
5327-XOKKY,M,79,No,Yes,Yes,No,0
3312-ZWLGF,M,69,No,Yes,Yes,No,0
0795-XCCTE,M,80,No,Yes,No,No,0
7072-MBHEV,F,77,No,Yes,Yes,Yes,2
8050-DVOJX,M,67,No,Yes,No,No,0
8169-SAEJD,M,79,No,Yes,Yes,No,0
1580-BMCMR,M,66,No,Yes,No,No,0
4199-QHJNM,M,72,No,Yes,Yes,No,0
5135-GRQJV,M,75,No,Yes,Yes,No,0
2384-OVPSA,F,65,No,Yes,No,No,0
3349-ANQNH,F,70,No,Yes,No,No,0
5937-EORGB,M,79,No,Yes,Yes,No,0
5539-HIVAK,F,79,No,Yes,Yes,No,0
4583-PARNH,M,66,No,Yes,Yes,No,0
1421-HCERK,M,75,No,Yes,Yes,No,0
1162-ECVII,M,66,No,Yes,Yes,No,0
8695-ARGXZ,M,66,No,Yes,Yes,No,0
1697-NVVGY,M,71,No,Yes,Yes,No,0
9112-WSNPU,F,65,No,Yes,No,No,0
4976-LNFVV,M,65,No,Yes,Yes,No,0
2077-MPJQO,M,80,No,Yes,Yes,No,0
1480-IVEVR,M,76,No,Yes,Yes,No,0
4118-CEVPF,F,74,No,Yes,No,No,0
2428-HYUNX,M,74,No,Yes,Yes,No,0
9693-XMUOB,M,65,No,Yes,Yes,No,0
1635-NZATJ,M,80,No,Yes,Yes,No,0
9943-VSZUV,M,75,No,Yes,No,No,0
9355-NPPFS,F,70,No,Yes,No,No,0
5828-DWPIL,M,68,No,Yes,Yes,No,0
2931-FSOHN,M,76,No,Yes,No,No,0
9971-ZWPBF,M,70,No,Yes,Yes,Yes,1
8421-WZOOW,F,75,No,Yes,Yes,Yes,1
2957-JIRMN,F,69,No,Yes,No,No,0
5271-DBYSJ,M,80,No,Yes,No,No,0
3915-ODIYG,M,72,No,Yes,No,No,0
5671-UUNXD,F,79,No,Yes,Yes,No,0
4698-KVLLG,F,66,No,Yes,No,No,0
0282-NVSJS,F,70,No,Yes,Yes,Yes,1
7537-CBQUZ,M,68,No,Yes,No,No,0
4750-UKWJK,F,77,No,Yes,Yes,No,0
4884-ZTHVF,F,80,No,Yes,No,No,0
3055-OYMSE,F,75,No,Yes,No,No,0
1468-DEFNC,M,69,No,Yes,Yes,Yes,1
9605-WGJVW,F,69,No,Yes,No,No,0
4627-MIHJH,F,72,No,Yes,No,No,0
5553-AOINX,F,67,No,Yes,Yes,Yes,1
3258-SANFR,M,69,No,Yes,No,No,0
4833-QTJNO,M,66,No,Yes,Yes,No,0
2322-VCZHZ,M,70,No,Yes,Yes,No,0
6383-ZTSIW,F,77,No,Yes,Yes,No,0
0118-JPNOY,F,71,No,Yes,No,No,0
9000-PLFUZ,F,70,No,Yes,Yes,No,0
7779-ORAEL,M,77,No,Yes,Yes,No,0
0644-OQMDK,M,69,No,Yes,No,No,0
1658-XUHBX,F,75,No,Yes,Yes,Yes,1
2378-HTWFW,M,78,No,Yes,No,No,0
3719-TDVQB,F,68,No,Yes,Yes,No,0
0201-MIBOL,F,68,No,Yes,No,No,0
8495-PRWFH,F,66,No,Yes,No,No,0
0439-IFYUN,F,78,No,Yes,No,No,0
6458-CYIDZ,F,72,No,Yes,No,No,0
1932-UEDCX,M,79,No,Yes,Yes,No,0
5188-HGMLP,M,73,No,Yes,Yes,No,0
5331-RGMTT,M,67,No,Yes,Yes,No,0
4476-OSWTN,M,73,No,Yes,Yes,No,0
6726-WEXXK,M,72,No,Yes,Yes,No,0
4023-RTIQM,F,72,No,Yes,Yes,No,0
7872-RDDLZ,F,68,No,Yes,No,No,0
3162-KKZXO,F,75,No,Yes,No,No,0
6048-QBXKL,F,68,No,Yes,No,No,0
